day,fold,n_test,rmse_y,mae_y,r2_y,rmse_pct,mae_pct,cov80_y,cov95_y,wid80_y,wid95_y,cov80_pct,cov95_pct,wid80_pct,wid95_pct
16,3,1028,0.2823956875437087,0.18307309800788346,0.69466885778313,27.551498679911134,21.591625018822455,0.22665369649805447,0.33949416342412453,0.1463924640251973,0.2218632426347347,0.25778210116731515,0.36964980544747084,17.857088307279152,26.499767298291978
16,4,1023,0.27225034112106355,0.17377204670287985,0.3368955622984636,26.041550722738087,20.282235041279332,0.25513196480938416,0.3763440860215054,0.13139827976304988,0.20192075274545046,0.28152492668621704,0.4027370478983382,17.213506468513746,25.872274621238898
16,5,1017,0.3294387544055852,0.18214421244755663,0.28261203355975506,27.33978483118966,21.009892330697895,0.2576204523107178,0.3500491642084562,0.12524442495245902,0.19296263043940376,0.2831858407079646,0.3815142576204523,16.40318791842588,24.66855971058788
17,1,1035,0.2856074775803461,0.18703058305439427,0.6060623586330749,28.680887256364915,22.607302070834386,0.19806763285024154,0.3169082125603865,0.1344484766058656,0.20870318792501272,0.22415458937198068,0.3468599033816425,17.129877642337537,26.027097846444875
17,2,1032,0.30592660483838297,0.17948317365820088,0.27165878760444195,26.873866336281996,20.253975688023345,0.23352713178294573,0.3556201550387597,0.12255433598917913,0.1880036973644609,0.2655038759689923,0.3875968992248062,15.064988567530072,22.63978170469893
17,3,1028,0.276048306735061,0.18029013979641803,0.7082403987149983,27.142512979978033,21.258802523225008,0.23054474708171208,0.36284046692607,0.15164081256590145,0.2278389725136183,0.26264591439688717,0.39105058365758755,18.266489680512553,26.928464199618464
17,4,1023,0.2716309137741001,0.17384958786623697,0.33990953653140843,26.0964900987873,20.33951977197018,0.2590420332355816,0.3763440860215054,0.13276528687756625,0.2025614676049835,0.2844574780058651,0.40371456500488756,17.300847277517473,25.863662894489835
17,5,1017,0.3364445612015793,0.18138592178720925,0.25177582298876877,27.19853559845159,20.91497962734227,0.25172074729596855,0.3775811209439528,0.1310045272244067,0.20030620303897387,0.28220255653883974,0.40707964601769914,16.97714749271141,25.46066731007981
18,1,1035,0.2852245630125061,0.18464291520175344,0.607117956646318,28.413094873564084,22.12488173919316,0.21545893719806763,0.31980676328502416,0.1367904130161793,0.209896148753326,0.24444444444444444,0.34879227053140094,16.80453768976047,25.558846188352927
18,2,1032,0.2952117610565907,0.17847104577734363,0.32178451418465115,27.259904668460155,20.46972104434236,0.2248062015503876,0.33527131782945735,0.11810721732856916,0.18340550454236437,0.2558139534883721,0.37112403100775193,14.722046600641752,22.451416276741035
18,3,1028,0.2942287318450271,0.18163513963254613,0.6685445674001143,27.132978507996867,20.961851885245714,0.24124513618677043,0.36089494163424124,0.14512991545694034,0.21896890156060833,0.2840466926070039,0.39980544747081714,17.441791734362642,26.03601472180119
18,4,1023,0.2676539472869638,0.17403748475746583,0.3590968967664431,25.93981645214238,20.38343512606231,0.23558162267839688,0.3616813294232649,0.13285872376247154,0.20459148291017573,0.2619745845552297,0.39002932551319647,17.236320754893956,25.807669830022338
18,5,1017,0.3429682129394148,0.18295369546690698,0.22247841563949977,27.45071025511825,21.046134980104313,0.24778761061946902,0.35398230088495575,0.12469537654183002,0.19178670302012796,0.28023598820059,0.3815142576204523,16.33099216126653,24.597353202852535
19,1,1035,0.2863604082477673,0.1836097752064837,0.6039825902827742,28.07650498491217,22.102058829063964,0.20966183574879227,0.3207729468599034,0.1268067626678155,0.19876322452755227,0.23478260869565218,0.34202898550724636,16.16922828516927,24.92370769858473
19,2,1032,0.3022452649308175,0.18279258428661785,0.28908217681522375,27.36392395696249,20.809795678426756,0.23934108527131784,0.3546511627906977,0.12755153039715958,0.1964701251997228,0.27906976744186046,0.39147286821705424,15.787572578982799,23.913684129512667
19,3,1028,0.2773406559958239,0.18085311881909305,0.7055021974081396,27.147827670823073,21.146234882529377,0.22762645914396887,0.32587548638132297,0.13636365493295943,0.21013219514700757,0.2704280155642023,0.36284046692607,16.428383401253534,24.889907655871788
19,4,1023,0.2708907542001033,0.17438311532868103,0.3435019599482504,25.94480413891211,20.216264051970047,0.22971652003910067,0.3548387096774194,0.12675182547588246,0.1939922641991705,0.2590420332355816,0.38025415444770283,16.27972730922715,24.54357239564931
19,5,1017,0.33306430647938945,0.1833444287083543,0.266735095537993,27.376354308810008,21.22289712562474,0.23893805309734514,0.3500491642084562,0.123246014979758,0.1903345913601891,0.2635201573254671,0.3746312684365782,16.27521735499426,24.72549358313061
20,1,1035,0.2834195905958704,0.18321864113576591,0.6120747347871831,27.821734476895724,22.043777517571453,0.22801932367149758,0.3178743961352657,0.13820513155941244,0.21089350171403523,0.25024154589371983,0.34009661835748795,17.562805529524248,26.400051562438378
20,2,1032,0.308002599924946,0.1814837476113188,0.26174031026367295,27.092898673007255,20.64193702161213,0.21705426356589147,0.3323643410852713,0.12137911321168669,0.18777268742349265,0.250968992248062,0.36531007751937983,15.068755798013575,22.932899790706635
20,3,1028,0.2820128560061943,0.18014655991480794,0.6954961449137195,27.279379664630007,21.022999886219818,0.2237354085603113,0.32976653696498054,0.12984486349164576,0.20114430830126168,0.2616731517509728,0.36770428015564205,15.484633315979785,23.702609407817487
20,4,1023,0.2649394890736969,0.17279394364061237,0.3720306341830788,26.175425337921453,20.236243253110068,0.2404692082111437,0.37145650048875856,0.13087505346685055,0.19994638599370035,0.2727272727272727,0.39589442815249265,16.692939713007206,25.050778802424954
20,5,1017,0.337099005539658,0.17972026225895246,0.24886213448656846,27.13075367551675,20.694023350687893,0.2448377581120944,0.35496558505408066,0.11786011149916514,0.18363303770561748,0.26843657817109146,0.3815142576204523,15.381552965329252,23.61000079893085
